programid	title	genre	channel	broadcasttime	period	country	director
59674	마법사 멀린 시즌 3	해외드라마					
59675	마법사 멀린 시즌 4	해외드라마					
59676	나는 꿈꾸고 싶다	시사교양	EBS	월, 화, 수 21시 50분		한국	
59677	정완진의 The CEO	시사교양					
59678	MBN 뉴스 12	시사교양					
59679	MBN 뉴스 7	시사교양					
59680	생방송 경제광장	시사교양					
59681	스포츠 스테이션 M	시사교양					
59682	시사기획 맥	시사교양					
59683	뉴스 오늘과 내일	시사교양					
59684	이제 유괴 같은 건 안할래	해외드라마					
59685	럭키 세븐	해외드라마					
59686	2011 KBS 감동대상	시사교양	KBS1	토 21시 40분		한국	
59687	유성호접검	해외드라마					
59688	차신	해외드라마					
59689	하야미 씨라고 불릴 날	해외드라마					
59690	헝그리!	해외드라마					
59691	성스러운 괴물들	해외드라마					
59692	행복 상회	연예/오락	MBC	금 24시 35분		한국	
59693	가족팔경 ~ 나나세, 텔레파시 소녀의 발라드	해외드라마					
59694	스위치 걸	해외드라마					
59695	KBS 국악대상	시사교양	KBS1	토 12시 10분		한국	
59696	Ok, Punk!	연예/오락					
59698	시장사람들	국내드라마	MBC			한국	
59699	가쿠	해외드라마					
59700	보르지아 시즌 2	해외드라마					
59701	퍼펙트 커플즈	해외드라마					
59702	굿모닝 채널A	시사교양					
59703	채널A 뉴스네트워크	시사교양					
59704	채널A 뉴스와 경제	시사교양					
59705	채널A 한밤뉴스	시사교양					
59706	건강 솔루션	시사교양					
59707	브런치경제 머니&우먼	시사교양					
59708	크로스미디어 WHY?	시사교양					
59709	TV조선 정오뉴스	시사교양					
59710	TV조선 마감뉴스	시사교양					
59711	TV조선 뉴스	시사교양					
59712	네트워크 뉴스	시사교양					
59713	잠금해제 2020	시사교양					
59714	신 테니스의 왕자	애니메이션					
59715	그 여름에서 기다릴게	애니메이션					
59716	속죄	해외드라마					
59717	대담한 인터뷰	시사교양					
59718	꼴찌만세	국내드라마	KBS2			한국	
59719	하이스쿨 DxD	애니메이션					
59720	맹렬 우주해적 파이레츠	애니메이션					
59721	TV 50년 쇼는 즐거워	기타	KBS1	토 20시 00분		한국	
59722	코리아 갓 탤런트 시즌2	연예/오락					
59723	시라토 오사무의 사건수첩	해외드라마					
59725	신동쇼	연예/오락	KBS2	목 20시 55분		한국	
59726	생방송 스마트 쇼	시사교양					
59727	쇼 스마트 스타	기타					
59728	거의 모든 IT의 역사와 미래	기타					
59729	IT, 인간을 꿈꾸다	기타					
59730	스마트 버스	연예/오락					
59731	APP STREET	시사교양					
59732	타이트 로프의 여자	해외드라마					
59733	더티 마마!	해외드라마					
59734	Talk it	시사교양					
59735	IT Style	시사교양					
59736	IT 다빈치 프로젝트	시사교양					
59737	트루 N 쇼	연예/오락					
59738	페이스북에 사로 잡히다	시사교양					
59739	앱 센트럴	시사교양					
59741	대왕의 꿈	국내드라마	KBS1	토, 일 21시 40분		한국	
59742	제로의 사역마 4기 F	애니메이션					
59743	세상을 바꾼 101가지 가젯	시사교양					
59744	겟 커넥티드	시사교양					
59745	루키 블루 시즌 3	해외드라마					
59746	이누X보쿠 시크릿서비스	애니메이션					
59747	나의 호스트짱 ~7명의 호스트~	해외드라마					
59748	브레이킹 배드 시즌 5	해외드라마					
59749	틴 코트	해외드라마					
59750	신부의 아버지	해외드라마					
59751	망상수사 ~ 쿠와가타 코이치 준교수의 스타일리쉬한 생활	해외드라마					
59752	13세의 헬로워크	해외드라마					
59753	아빠는 시장님	연예/오락	SBS			한국	
59754	강철왕	국내드라마					
59755	문명과 수학	시사교양	EBS	월, 화, 수 21시 50분		한국	
59756	롤링페이퍼	연예/오락					
59757	적도의 남자	국내드라마	KBS2	수, 목 21시 55분		한국	
59758	한국의 과학자	시사교양					
59759	오달달,오달몬!	애니메이션					
59760	세시봉 친구들	기타	MBC	화, 수 23시 05분		한국	
59761	MBN NEWS 1	시사교양					
59762	나는 야구다	연예/오락					
59763	알카트라즈	해외드라마					
59764	더 리버	해외드라마					
59765	프랭키와 친구들	애니메이션	KBS2	화 17시 00분		한국	
59766	더 아찔한 소개팅	연예/오락					
59767	뷰티스쿨	연예/오락	KBS2	일 21시 05분		한국	
59768	아모레미오	국내드라마	KBS2	일 23시 25분		한국	
59769	다운타운의 가키노츠카이야아라헨데	연예/오락					
59770	미야네야	시사교양					
59771	닌자보이 란타로 7기	애니메이션					
59772	털보가족 시즌 1	해외드라마					
59773	특별생방송 여기는 여수입니다	기타	KBS1	토 14시 00분		한국	
59774	나는 하수다	연예/오락	MBC	금 24시 35분		한국	
59775	세상 참 좁다	연예/오락	MBC	금 24시 35분		한국	
59776	TV 스타	연예/오락	MBC	금 24시 35분		한국	
59777	분노의 황선생	연예/오락	MBC	금 24시 35분		한국	
59778	욱닥욱닥	연예/오락					
59779	닌자보이 란타로 8기	애니메이션					
59780	알렉산더 6세	해외드라마					
59781	킹 시즌 1	해외드라마					
59782	XIII:코드네임13	해외드라마					
59783	연예특종	연예/오락					
59784	여왕의 탄생	기타	MBC	월 11시 10분		한국	
59785	비틀즈 코드 시즌2	연예/오락					
59786	김치 크로니클	시사교양					
59787	스위치드 앳 버스	해외드라마					
59788	더 프로텍터	해외드라마					
59789	넝쿨째 굴러온 당신	국내드라마	KBS2	토, 일 19시 55분		한국	
59790	박종진의 쾌도난마	시사교양					
59791	MBN 뉴스 10	시사교양					
59792	셜록 시즌 2	해외드라마					
59793	스매쉬	해외드라마					
59794	100인의 식탁	연예/오락	SBS			한국	
59795	풋스마	연예/오락					
59796	신한류의 중심, 나는 장근석	기타	KBS2	일 22시 35분		한국	
59797	하늘에서 본 한반도 - 마라도에서 금강산까지	기타	KBS1	일 09시 00분		한국	
59798	스파르타쿠스 : 복수의 시작	해외드라마					
59799	키오카	애니메이션	KBS2	월 17시 00분		총 26부작	
59800	코리아 랩소디	시사교양					
59801	폴런 엔젤	해외드라마					
59802	미인천하	해외드라마					
59803	옥탑방 왕세자	국내드라마	SBS	수, 목 21시 55분		한국	
59804	여의전	시사교양					
59805	경세황비	해외드라마					
59806	헬싱 OVA 1기	애니메이션					
59807	헬싱 OVA 2기	애니메이션					
59808	헬싱 OVA 3기	애니메이션					
59809	파인더	해외드라마					
59810	윌프레드	해외드라마					
59811	블랙 록슈터	애니메이션					
59812	아마가미 SS +플러스	애니메이션					
59813	인 트리트먼트 시즌 3	해외드라마					
59814	두근두근 흔들려	기타	MBC	화 11시 05분		한국	
59815	웬 아이 워즈 세븐틴 시즌3	국내드라마					
59816	신드롬	국내드라마					
59818	쉐임리스 시즌2	해외드라마					
59819	미스핏츠 시즌 3	해외드라마					
59820	애。회래	해외드라마					
59821	세계도시樂여행	시사교양	SBS	금 18시 30분		한국	
59822	말로만 중산층	국내드라마	MBC			한국	
59823	오래된 미래 전통 육아의 비밀	시사교양	EBS	수 21시 50분		한국	
59824	오페라스타 2012	연예/오락					
59825	학교, 300일 간의 기록	시사교양	EBS	목 21시 50분		한국	
59826	길위의 여자	국내드라마	MBC			한국	
59827	연예인 (가제)	국내드라마					
59828	헬싱 OVA 4기	애니메이션					
59829	살찌면 살빼리	연예/오락					
59830	찍지 말아주세요!! 그라비아 아이돌의 뒷 이야기	해외드라마					
59831	레스토랑 워	연예/오락					
59832	사바도루	해외드라마					
59833	도망자 오린 2	해외드라마					
59834	음악의 시대	기타					
59835	문당부불대	해외드라마					
59836	마메시바 이치로	해외드라마					
59837	고독한 미식가	해외드라마					
59838	STARDATE with ZE:A in BRAZIL	연예/오락					
59839	스턴트 악동 킥 버토우스키	애니메이션					
59840	네버랜드	해외드라마					
59841	송귀섭의 전통 붕어낚시	시사교양					
59842	송귀섭의 즐거운 붕어낚시	시사교양					
59843	무측천비사	해외드라마					
59844	테르마이 로마이	애니메이션					
59845	울트라맨 열전	해외드라마					
59846	우레로 미확인소녀	해외드라마					
59847	츄신구라	해외드라마					
59848	마치도라~동경OL처세술~	해외드라마					
59849	캐릭캐릭 체인지 파티	애니메이션					
59851	설특집 나는 트로트 가수다	기타	MBC	월 18시 00분		한국	
59852	강아지 마메시바	해외드라마					
59853	30분 심플 베이킹	시사교양					
59854	밀봉	국내드라마	KBS1			한국	
59855	아그린의 집	해외드라마					
59856	낚시예찬 붕어애	시사교양					
59857	객주	국내드라마	KBS2			한국	
59858	송귀섭과 함께하는 붕어낚시Q&A	시사교양					
59859	제2공화국	국내드라마	MBC			한국	
59860	붕어애 섬	시사교양					
59861	붕어낚시 월척특급 시즌1	시사교양					
59862	붕어낚시 월척특급 시즌2	시사교양					
59863	붕어낚시 월척특급 시즌3	시사교양					
59864	붕어낚시 월척특급 시즌4	시사교양					
59865	붕어낚시 월척특급	시사교양					
59866	배우 팝스타	기타	SBS	화 09시 30분		한국	
59867	분신	해외드라마					
59868	프라이미벌 시즌 4	해외드라마					
59869	프라이미벌 시즌 5	해외드라마					
59870	제4회 아이돌스타 육상·수영 선수권대회	기타	MBC	화 17시 15분		한국	
59871	위대한 탄생2 히든트랙	연예/오락	MBC	토 24시 20분		한국	
59872	팀명 징크스	연예/오락	KBS2	일 21시 05분		한국	
59873	슈츠 시즌 2	해외드라마					
59874	홈랜드 시즌 2	해외드라마					
59875	맛있는 인생	국내드라마	SBS	토, 일 20시 40분		한국	
59876	창성의 아쿠에리온	애니메이션					
59877	헬싱	애니메이션					
59879	펠리시티 시즌 1	해외드라마					
59880	백마고지	국내드라마	KBS1			한국	
59881	하늬바람	국내드라마	KBS2			한국	
59882	개구쟁이 데니스 시즌 1	해외드라마					
59883	비밀특공대 시즌 1	해외드라마					
59884	타잔 시즌 1	해외드라마					
59885	핑크빛 유전자	해외드라마					
59886	개척자들	해외드라마					
59887	수상한 몰래카메라 조작단	기타	MBC			한국	
59888	오늘은 만사 대길하게	해외드라마					
59889	밴드 서바이벌 TOP 밴드 시즌2	연예/오락	KBS2	토 23시 25분		한국	
59890	안녕! 루퍼트	시사교양	EBS				
59891	초고수	연예/오락					
59892	쇼 리플레이 황당무적 시즌2	연예/오락					
59893	드래곤볼Z 2기	애니메이션					
59894	드래곤볼Z 1기	국내드라마					
59895	정글의 법칙 W	기타	SBS	월 18시 10분		한국	
59896	설특집 스타 애정촌	기타	SBS	화 20시 50분		한국	
59897	클로저 시즌 7	해외드라마					
59898	TV소설 영원한 미소	국내드라마	KBS1				
59899	안토니 가우디	시사교양	EBS			한국	
59900	세자빈 프로젝트 - 왕실의 부활	기타	KBS2	월 19시 20분		한국	
59901	공감의 시대 왜 다윈인가	국내드라마	EBS	월, 화 22시 40분		한국	
59902	TV소설 사랑	국내드라마	KBS1			한국	
59903	TV소설 순애보	국내드라마	KBS1			한국	
59904	캘리포니케이션 시즌 5	해외드라마					
59905	TV소설 산유화	국내드라마	KBS1			한국	
59906	염정영웅	해외드라마					
59907	진적한자	해외드라마					
59908	나의 찬란한 인생	해외드라마					
59909	하우스 오브 라이즈	해외드라마					
59910	머니 레이스	해외드라마					
59911	제인 바이 디자인	해외드라마					
59912	워크 잇	해외드라마					
59913	야망의 함정	해외드라마					
59914	엽기적인 그녀	국내드라마					
59915	TV소설 진주탑	국내드라마	KBS1			한국	
59916	닌자고	애니메이션					
59917	보이프렌드의 W 사관학교	연예/오락					
59918	기적의 생존자, 언브레이커블	시사교양					
59919	김병만의 정글의 법칙 in 바누아투	연예/오락	SBS	일 17시 00분		한국	
59920	잃어버린 성의 왕자 (가제)	해외드라마					
59921	KBS신년기획 위기의 남유럽을 가다	시사교양	KBS1	화, 수, 목 22시 00분		한국	
59922	패션왕	국내드라마					
59923	마인탐정 네우로	애니메이션					
59924	재능나눔 프로젝트 DREAM	시사교양					
59925	티아라의 꽃미남들	연예/오락					
59926	침묵의 땅	국내드라마	KBS1			한국	
59927	만석꾼 며느리 뽑기	국내드라마	KBS1			한국	
59928	트루 블러드 시즌 5	해외드라마					
59929	쌉니다 천리마 마트	연예/오락					
59930	페르소나 - 트리니티 소울	애니메이션					
59931	곽금주교수의 심리콘서트	연예/오락					
59932	도망자 오린 1	해외드라마					
59933	측천무후	해외드라마					
59934	더 보르지아스	해외드라마					
59935	스타트렉: 보이저 시즌 1	해외드라마					
59936	더 로맨틱	연예/오락					
59937	전우	국내드라마	KBS1			한국	
59938	이화에 월백하고	국내드라마	KBS2			한국	
59939	나타리아	국내드라마	KBS1			한국	
59940	라이프 투 숏	해외드라마					
59941	남십자성	국내드라마	KBS1			한국	
59942	이장희 스페셜 - 나는 누구인가	기타	MBC	목 23시 05분		한국	
59943	엠블랙의 헬로 베이비	연예/오락					
59944	이스트엔더스	해외드라마					
59945	원 트리 힐 시즌 9	해외드라마					
59946	셰임리스 시즌 8	해외드라마					
59947	셰임리스 시즌 9	해외드라마					
59948	이장희, 그건 너	기타	MBC	토 08시 30분		한국	
59949	나는 야구선수와 결혼했다	연예/오락					
59950	북경애정고사	해외드라마					
59951	사이크 시즌 6	해외드라마					
59952	개콘 브라더스의 완벽한 공연	기타	KBS2	월 18시 00분		한국	
